"StartTime","EndTime","LowFreq","HighFreq","StartFile","EndFile","label","Type","SignalCode","Comments"
175.454664374,181.258637241,80.204,984.831,"AU-BSPM04-151203-120000.wav","AU-BSPM04-151203-120000.wav","y","i_neg","HB.s.p.10",""
186.233471128,192.979647382,93.26,496.146,"AU-BSPM04-151203-120000.wav","AU-BSPM04-151203-120000.wav","y","i_neg","HB.s.p.12",""
197.200718559,204.47452871,61.552,490.55,"AU-BSPM04-151203-120000.wav","AU-BSPM04-151203-120000.wav","y","i_neg","HB.s.p.12",""
207.979525312,216.4593558,83.934,484.954,"AU-BSPM04-151203-120000.wav","AU-BSPM04-151203-120000.wav","y","i_neg","HB.s.p.20",""
218.449728808,228.474772851,89.53,643.497,"AU-BSPM04-151203-120000.wav","AU-BSPM04-151203-120000.wav","y","i_neg","HB.s.p.20",""
230.095362678,236.125464358,82.069,395.424,"AU-BSPM04-151203-120000.wav","AU-BSPM04-151203-120000.wav","y","i_neg","HB.s.p.13",""
240.987233838,251.502223643,83.934,473.763,"AU-BSPM04-151203-120000.wav","AU-BSPM04-151203-120000.wav","y","i_neg","HB.s.p.13",""
252.218298217,260.019742266,72.743,678.936,"AU-BSPM04-151203-120000.wav","AU-BSPM04-151203-120000.wav","y","i_neg","HB.s.p.3",""
363.195660922,368.208182944,238.747,949.392,"AU-BSPM04-151203-120000.wav","AU-BSPM04-151203-120000.wav","y","i_neg","HB.s.p.10",""
372.278501578,376.688013431,162.273,994.157,"AU-BSPM04-151203-120000.wav","AU-BSPM04-151203-120000.wav","y","i_neg","HB.s.p.10",""
381.128115247,386.932088114,193.982,960.583,"AU-BSPM04-151203-120000.wav","AU-BSPM04-151203-120000.wav","y","i_neg","HB.s.p.10",""
390.927030477,396.617938938,100.721,945.661,"AU-BSPM04-151203-120000.wav","AU-BSPM04-151203-120000.wav","y","i_neg","HB.s.p.10",""
403.477179599,407.208305014,164.138,716.24,"AU-BSPM04-151203-120000.wav","AU-BSPM04-151203-120000.wav","y","i_neg","HB.s.p.10",""
411.316311784,415.085125334,76.474,727.432,"AU-BSPM04-151203-120000.wav","AU-BSPM04-151203-120000.wav","y","i_neg","HB.s.p.10",""
419.607701594,425.147857513,91.395,757.275,"AU-BSPM04-151203-120000.wav","AU-BSPM04-151203-120000.wav","y","i_neg","HB.s.p.10",""
429.934250721,435.47440664,85.8,706.914,"AU-BSPM04-151203-120000.wav","AU-BSPM04-151203-120000.wav","y","i_neg","HB.s.p.10",""
439.650691507,448.620467756,61.552,673.341,"AU-BSPM04-151203-120000.wav","AU-BSPM04-151203-120000.wav","y","i_neg","HB.s.p.20",""
450.241057583,458.909328748,72.743,455.111,"AU-BSPM04-151203-120000.wav","AU-BSPM04-151203-120000.wav","y","i_neg","HB.s.p.20",""
462.112820266,471.421789735,65.282,419.672,"AU-BSPM04-151203-120000.wav","AU-BSPM04-151203-120000.wav","y","i_neg","HB.s.p.20",""
473.909206678,481.748338862,95.126,447.65,"AU-BSPM04-151203-120000.wav","AU-BSPM04-151203-120000.wav","y","i_neg","HB.s.p.20",""
485.064894786,491.848759177,80.204,434.594,"AU-BSPM04-151203-120000.wav","AU-BSPM04-151203-120000.wav","y","i_neg","HB.s.p.20",""
505.635603248,516.150593053,61.552,376.772,"AU-BSPM04-151203-120000.wav","AU-BSPM04-151203-120000.wav","y","i_neg","HB.s.p.15",""
517.620430338,527.871603194,69.013,423.403,"AU-BSPM04-151203-120000.wav","AU-BSPM04-151203-120000.wav","y","i_neg","HB.s.p.15",""
529.41681675,536.992131986,69.013,471.898,"AU-BSPM04-151203-120000.wav","AU-BSPM04-151203-120000.wav","y","i_neg","HB.s.p.13",""
538.537345541,546.527230268,85.8,589.406,"AU-BSPM04-151203-120000.wav","AU-BSPM04-151203-120000.wav","y","i_neg","HB.s.p.13",""
547.318681113,556.929155666,74.608,979.235,"AU-BSPM04-151203-120000.wav","AU-BSPM04-151203-120000.wav","y","i_neg","HB.s.p.3",""
558.580335454,569.622959156,65.282,966.179,"AU-BSPM04-151203-120000.wav","AU-BSPM04-151203-120000.wav","y","i_neg","HB.s.p.3",""
571.318925254,579.459562522,50.361,975.505,"AU-BSPM04-151203-120000.wav","AU-BSPM04-151203-120000.wav","y","i_neg","HB.s.p.3",""
581.343969297,591.482077747,48.495,979.235,"AU-BSPM04-151203-120000.wav","AU-BSPM04-151203-120000.wav","y","i_neg","HB.s.p.3",""
76.586353705,86.912902832,74.608,708.78,"AU-BSPM04-151203-123000.wav","AU-BSPM04-151203-123000.wav","y","i_neg","HB.s.p.20","#s"
92.566123157,101.76202822,76.474,563.293,"AU-BSPM04-151203-123000.wav","AU-BSPM04-151203-123000.wav","y","i_neg","HB.s.p.20","#s"
107.076055325,113.671479038,69.013,471.898,"AU-BSPM04-151203-123000.wav","AU-BSPM04-151203-123000.wav","y","i_neg","HB.s.p.12","#s"
119.814645125,126.51603507,93.26,481.224,"AU-BSPM04-151203-123000.wav","AU-BSPM04-151203-123000.wav","y","i_neg","HB.s.p.12","#s"
133.186835054,140.083763851,82.069,432.729,"AU-BSPM04-151203-123000.wav","AU-BSPM04-151203-123000.wav","y","i_neg","HB.s.p.12","#s"
146.603811293,153.387675683,89.53,445.785,"AU-BSPM04-151203-123000.wav","AU-BSPM04-151203-123000.wav","y","i_neg","HB.s.p.12","#s"
159.267024821,166.917716328,110.047,468.168,"AU-BSPM04-151203-123000.wav","AU-BSPM04-151203-123000.wav","y","i_neg","HB.s.p.12","#s"
172.495560382,179.083885921,124.969,436.459,"AU-BSPM04-151203-123000.wav","AU-BSPM04-151203-123000.wav","y","i_neg","HB.s.p.12","#s"
185.113987602,192.010916398,108.182,445.785,"AU-BSPM04-151203-123000.wav","AU-BSPM04-151203-123000.wav","y","i_neg","HB.s.p.12","#s"
197.852577401,204.90025874,98.856,481.224,"AU-BSPM04-151203-123000.wav","AU-BSPM04-151203-123000.wav","y","i_neg","HB.s.p.12","#s"
210.666543472,218.128794301,104.452,473.763,"AU-BSPM04-151203-123000.wav","AU-BSPM04-151203-123000.wav","y","i_neg","HB.s.p.12","#s"
223.216692594,230.075933255,95.126,484.954,"AU-BSPM04-151203-123000.wav","AU-BSPM04-151203-123000.wav","y","i_neg","HB.s.p.12","#s"
235.797431677,242.053662171,98.856,460.707,"AU-BSPM04-151203-123000.wav","AU-BSPM04-151203-123000.wav","y","i_neg","HB.s.p.12","#s"
248.422957071,254.754563835,96.991,456.976,"AU-BSPM04-151203-123000.wav","AU-BSPM04-151203-123000.wav","y","i_neg","HB.s.p.12","#s"
260.671601109,267.681594312,104.452,486.82,"AU-BSPM04-151203-123000.wav","AU-BSPM04-151203-123000.wav","y","i_neg","HB.s.p.12","#s"
273.14637396,279.628733266,93.26,460.707,"AU-BSPM04-151203-123000.wav","AU-BSPM04-151203-123000.wav","y","i_neg","HB.s.p.12","#s"
285.312543553,291.983343537,93.26,509.202,"AU-BSPM04-151203-123000.wav","AU-BSPM04-151203-123000.wav","y","i_neg","HB.s.p.12","#s"
297.259682507,304.834997743,100.721,512.933,"AU-BSPM04-151203-123000.wav","AU-BSPM04-151203-123000.wav","y","i_neg","HB.s.p.12","#s"
309.960584171,315.91530958,108.182,481.224,"AU-BSPM04-151203-123000.wav","AU-BSPM04-151203-123000.wav","y","i_neg","HB.s.p.12","#s"
321.870034989,331.292068865,87.665,557.698,"AU-BSPM04-151203-123000.wav","AU-BSPM04-151203-123000.wav","y","i_neg","HB.s.p.20","#s"
335.814403745,344.256546097,93.26,727.432,"AU-BSPM04-151203-123000.wav","AU-BSPM04-151203-123000.wav","y","i_neg","HB.s.p.20","#s"
350.588152861,356.203685051,96.991,716.24,"AU-BSPM04-151203-123000.wav","AU-BSPM04-151203-123000.wav","y","i_neg","HB.s.p.12","#s"
365.957813972,371.196464807,106.317,559.563,"AU-BSPM04-151203-123000.wav","AU-BSPM04-151203-123000.wav","y","i_neg","HB.s.p.12","#s"
378.244146146,387.17623426,91.395,608.058,"AU-BSPM04-151203-123000.wav","AU-BSPM04-151203-123000.wav","y","i_neg","HB.s.p.20","#s"
392.414885094,398.256546097,85.8,492.415,"AU-BSPM04-151203-123000.wav","AU-BSPM04-151203-123000.wav","y","i_neg","HB.s.p.12","#s"
403.909766422,412.118681788,115.643,867.322,"AU-BSPM04-151203-123000.wav","AU-BSPM04-151203-123000.wav","y","i_neg","HB.s.p.20","#s"
417.210309359,425.878580525,93.26,475.628,"AU-BSPM04-151203-123000.wav","AU-BSPM04-151203-123000.wav","y","i_neg","HB.s.p.12","#s"
430.43884492,436.129753381,82.069,397.29,"AU-BSPM04-151203-123000.wav","AU-BSPM04-151203-123000.wav","y","i_neg","HB.s.p.12","#s"
68.630058557,72.6626890560001,402.885,908.357,"AU-BSPM04-151203-124000.wav","AU-BSPM04-151203-124000.wav","y","i_neg","HB.s.p.10","#s"
78.843543278,83.6299364869999,236.882,831.883,"AU-BSPM04-151203-124000.wav","AU-BSPM04-151203-124000.wav","y","i_neg","HB.s.p.10","#s"
88.9816517280001,95.7655161180001,190.251,727.432,"AU-BSPM04-151203-124000.wav","AU-BSPM04-151203-124000.wav","y","i_neg","HB.s.p.4","#s"
100.77803814,106.167441517,89.53,371.177,"AU-BSPM04-151203-124000.wav","AU-BSPM04-151203-124000.wav","y","i_neg","HB.s.p.12","#s"
140.569611056,148.521807647,207.038,596.867,"AU-BSPM04-151203-124000.wav","AU-BSPM04-151203-124000.wav","y","i_neg","HB.s.p.4","#s"
154.137339836,160.205129652,80.204,559.563,"AU-BSPM04-151203-124000.wav","AU-BSPM04-151203-124000.wav","y","i_neg","HB.s.p.10","#s"
165.813563668,170.82608569,151.082,456.976,"AU-BSPM04-151203-124000.wav","AU-BSPM04-151203-124000.wav","y","i_neg","HB.s.p.10","#s"
175.838607711,181.190322953,167.869,563.293,"AU-BSPM04-151203-124000.wav","AU-BSPM04-151203-124000.wav","y","i_neg","HB.s.p.10","#s"
186.014404297,190.951550048,89.53,622.98,"AU-BSPM04-151203-124000.wav","AU-BSPM04-151203-124000.wav","y","i_neg","HB.s.p.10","#s"
201.99417375,212.094594064,111.913,552.102,"AU-BSPM04-151203-124000.wav","AU-BSPM04-151203-124000.wav","y","i_neg","HB.s.p.4","#s"
326.004533164,334.522051787,104.452,352.525,"AU-BSPM04-151203-124000.wav","AU-BSPM04-151203-124000.wav","y","i_neg","HB.s.p.2","#s"
367.046912725,376.016688975,27.978,311.49,"AU-BSPM04-151203-124000.wav","AU-BSPM04-151203-124000.wav","y","i_neg","HB.s.p.2","#s"
378.157814524,386.637645012,26.113,333.872,"AU-BSPM04-151203-124000.wav","AU-BSPM04-151203-124000.wav","y","i_neg","HB.s.p.2","#s"
388.371299245,397.793333121,16.787,326.412,"AU-BSPM04-151203-124000.wav","AU-BSPM04-151203-124000.wav","y","i_neg","HB.s.p.2","#s"
400.167685657,410.984180546,41.035,326.412,"AU-BSPM04-151203-124000.wav","AU-BSPM04-151203-124000.wav","y","i_neg","HB.s.p.2","#s"
412.868587321,420.029333067,69.013,624.845,"AU-BSPM04-151203-124000.wav","AU-BSPM04-151203-124000.wav","y","i_neg","HB.s.p.4","#s"
422.893631365,432.459319608,82.069,602.463,"AU-BSPM04-151203-124000.wav","AU-BSPM04-151203-124000.wav","y","i_neg","HB.s.p.4","#s"
437.660282308,442.974309413,80.204,473.763,"AU-BSPM04-151203-124000.wav","AU-BSPM04-151203-124000.wav","y","i_neg","HB.s.p.12","#s"
448.099895842,454.544567012,89.53,430.863,"AU-BSPM04-151203-124000.wav","AU-BSPM04-151203-124000.wav","y","i_neg","HB.s.p.12","#s"
471.165034769,477.345888991,96.991,447.65,"AU-BSPM04-151203-124000.wav","AU-BSPM04-151203-124000.wav","y","i_neg","HB.s.p.12","#s"
1.43162467599996,6.7456517820001,203.308,401.02,"AU-BSPM04-151203-131000.wav","AU-BSPM04-151203-131000.wav","y","i_neg","HB.s.p.4","#s"
10.966722958,19.4842415810001,182.791,404.75,"AU-BSPM04-151203-131000.wav","AU-BSPM04-151203-131000.wav","y","i_neg","HB.s.p.4","#s"
25.476655126,34.0695500209999,207.038,479.359,"AU-BSPM04-151203-131000.wav","AU-BSPM04-151203-131000.wav","y","i_neg","HB.s.p.4","#s"
39.496641533,47.712655072,169.734,507.337,"AU-BSPM04-151203-131000.wav","AU-BSPM04-151203-131000.wav","y","i_neg","HB.s.p.4","#s"
49.929156893,62.4039297439999,108.182,374.907,"AU-BSPM04-151203-131000.wav","AU-BSPM04-151203-131000.wav","y","i_neg","HB.s.p.2",""
63.4591975379999,76.084722931,108.182,419.672,"AU-BSPM04-151203-131000.wav","AU-BSPM04-151203-131000.wav","y","i_neg","HB.s.p.2",""
77.6299364869999,91.2353534030001,85.8,399.155,"AU-BSPM04-151203-131000.wav","AU-BSPM04-151203-131000.wav","y","i_neg","HB.s.p.2",""
92.629814416,104.569855196,93.26,389.829,"AU-BSPM04-151203-131000.wav","AU-BSPM04-151203-131000.wav","y","i_neg","HB.s.p.2",""
106.228133158,117.723014486,91.395,367.446,"AU-BSPM04-151203-131000.wav","AU-BSPM04-151203-131000.wav","y","i_neg","HB.s.p.2",""
119.494356855,130.76310937,102.587,369.311,"AU-BSPM04-151203-131000.wav","AU-BSPM04-151203-131000.wav","y","i_neg","HB.s.p.2",""
448.846072096,460.642458508,229.421,595.002,"AU-BSPM04-151203-131000.wav","AU-BSPM04-151203-131000.wav","y","i_neg","HB.s.p.4",""
462.903746638,474.247875424,166.004,650.958,"AU-BSPM04-151203-131000.wav","AU-BSPM04-151203-131000.wav","y","i_neg","HB.s.p.4",""
476.615129787,490.258234839,138.026,455.111,"AU-BSPM04-151203-131000.wav","AU-BSPM04-151203-131000.wav","y","i_neg","HB.s.p.2",""
492.029577207,505.634994123,121.239,503.607,"AU-BSPM04-151203-131000.wav","AU-BSPM04-151203-131000.wav","y","i_neg","HB.s.p.2",""
506.727950053,520.257990698,106.317,468.168,"AU-BSPM04-151203-131000.wav","AU-BSPM04-151203-131000.wav","y","i_neg","HB.s.p.2",""
521.765516118,535.062329776,76.474,417.807,"AU-BSPM04-151203-131000.wav","AU-BSPM04-151203-131000.wav","y","i_neg","HB.s.p.2",""
533.177923001,538.981895869,111.913,393.559,"AU-BSPM04-151203-131000.wav","AU-BSPM04-151203-131000.wav","y","i_neg","HB.s.p.13",""
544.484363652,550.815970416,149.217,397.29,"AU-BSPM04-151203-131000.wav","AU-BSPM04-151203-131000.wav","y","i_neg","HB.s.p.13",""
556.506878877,563.10230259,95.126,430.863,"AU-BSPM04-151203-131000.wav","AU-BSPM04-151203-131000.wav","y","i_neg","HB.s.p.13",""
568.265577153,574.74793646,132.43,348.794,"AU-BSPM04-151203-131000.wav","AU-BSPM04-151203-131000.wav","y","i_neg","HB.s.p.13",""
580.928790682,586.845827956,108.182,391.694,"AU-BSPM04-151203-131000.wav","AU-BSPM04-151203-131000.wav","y","i_neg","HB.s.p.13",""
1.7632314399998,15.933970389,55.956,535.315,"AU-BSPM04-151217-115000.wav","AU-BSPM04-151217-115000.wav","y","i_neg","HB.s.p.3",""
17.9691297059999,31.1599771320002,54.091,559.563,"AU-BSPM04-151217-115000.wav","AU-BSPM04-151217-115000.wav","y","i_neg","HB.s.p.3",""
32.8936313650001,46.567326378,65.282,555.832,"AU-BSPM04-151217-115000.wav","AU-BSPM04-151217-115000.wav","y","i_neg","HB.s.p.3",""
59.7958619390001,69.4817127629999,285.377,919.548,"AU-BSPM04-151217-115000.wav","AU-BSPM04-151217-115000.wav","y","i_neg","HB.s.p.4",""
77.094716134,87.9865872939999,253.668,956.852,"AU-BSPM04-151217-115000.wav","AU-BSPM04-151217-115000.wav","y","i_neg","HB.s.p.4",""
95.6678687630001,109.461726356,330.142,919.548,"AU-BSPM04-151217-115000.wav","AU-BSPM04-151217-115000.wav","y","i_neg","HB.s.p.4",""
215.803448394,226.39381447,335.738,1001.617,"AU-BSPM04-151217-115000.wav","AU-BSPM04-151217-115000.wav","y","i_neg","HB.s.p.4",""
231.820905983,243.315787311,361.851,996.022,"AU-BSPM04-151217-115000.wav","AU-BSPM04-151217-115000.wav","y","i_neg","HB.s.p.4",""
247.310729674,255.187549994,292.838,969.909,"AU-BSPM04-151217-115000.wav","AU-BSPM04-151217-115000.wav","y","i_neg","HB.s.p.4",""
259.288458589,274.024519571,264.86,900.896,"AU-BSPM04-151217-115000.wav","AU-BSPM04-151217-115000.wav","y","i_neg","HB.s.p.4","#m"
272.140112795,282.278221245,244.342,986.696,"AU-BSPM04-151217-115000.wav","AU-BSPM04-151217-115000.wav","y","i_neg","HB.s.p.4","#m"
286.650044964,297.24041104,128.699,966.179,"AU-BSPM04-151217-115000.wav","AU-BSPM04-151217-115000.wav","y","i_neg","HB.s.p.4",""
298.672560189,311.298085582,115.643,981.1,"AU-BSPM04-151217-115000.wav","AU-BSPM04-151217-115000.wav","y","i_neg","HB.s.p.4",""
313.213082318,327.496885673,130.565,587.541,"AU-BSPM04-151217-115000.wav","AU-BSPM04-151217-115000.wav","y","i_neg","HB.s.p.2",""
328.740594145,343.77816021,57.821,563.293,"AU-BSPM04-151217-115000.wav","AU-BSPM04-151217-115000.wav","y","i_neg","HB.s.p.2",""
345.587190714,359.908682205,82.069,503.607,"AU-BSPM04-151217-115000.wav","AU-BSPM04-151217-115000.wav","y","i_neg","HB.s.p.2",""
371.886411121,379.047156866,117.508,423.403,"AU-BSPM04-151217-115000.wav","AU-BSPM04-151217-115000.wav","y","i_neg","HB.s.p.13",""
383.042099229,390.6551026,108.182,445.785,"AU-BSPM04-151217-115000.wav","AU-BSPM04-151217-115000.wav","y","i_neg","HB.s.p.13",""
395.064614454,402.564553419,115.643,466.302,"AU-BSPM04-151217-115000.wav","AU-BSPM04-151217-115000.wav","y","i_neg","HB.s.p.13",""
407.840892389,415.077014406,121.239,481.224,"AU-BSPM04-151217-115000.wav","AU-BSPM04-151217-115000.wav","y","i_neg","HB.s.p.13",""
420.760824692,427.695441625,113.778,428.998,"AU-BSPM04-151217-115000.wav","AU-BSPM04-151217-115000.wav","y","i_neg","HB.s.p.13",""
433.386350085,440.13252634,132.43,427.133,"AU-BSPM04-151217-115000.wav","AU-BSPM04-151217-115000.wav","y","i_neg","HB.s.p.13",""
445.597305988,452.343482243,136.16,425.268,"AU-BSPM04-151217-115000.wav","AU-BSPM04-151217-115000.wav","y","i_neg","HB.s.p.13",""
457.695197484,465.232824584,121.239,449.515,"AU-BSPM04-151217-115000.wav","AU-BSPM04-151217-115000.wav","y","i_neg","HB.s.p.13",""
470.08749589,477.2105535,119.373,417.807,"AU-BSPM04-151217-115000.wav","AU-BSPM04-151217-115000.wav","y","i_neg","HB.s.p.13",""
482.336139928,489.496885673,126.834,438.324,"AU-BSPM04-151217-115000.wav","AU-BSPM04-151217-115000.wav","y","i_neg","HB.s.p.13",""
494.283278882,501.406336492,111.913,464.437,"AU-BSPM04-151217-115000.wav","AU-BSPM04-151217-115000.wav","y","i_neg","HB.s.p.13",""
506.155041565,513.089658498,126.834,477.494,"AU-BSPM04-151217-115000.wav","AU-BSPM04-151217-115000.wav","y","i_neg","HB.s.p.13",""
518.592126281,525.564431349,117.508,442.055,"AU-BSPM04-151217-115000.wav","AU-BSPM04-151217-115000.wav","y","i_neg","HB.s.p.13",""
530.419102654,539.652695852,65.282,471.898,"AU-BSPM04-151217-115000.wav","AU-BSPM04-151217-115000.wav","y","i_neg","HB.s.p.3",""
541.650167034,554.916390731,48.495,496.146,"AU-BSPM04-151217-115000.wav","AU-BSPM04-151217-115000.wav","y","i_neg","HB.s.p.3",""
556.951550048,570.104709338,44.765,464.437,"AU-BSPM04-151217-115000.wav","AU-BSPM04-151217-115000.wav","y","i_neg","HB.s.p.3",""
571.649922893,585.474370448,55.956,507.337,"AU-BSPM04-151217-115000.wav","AU-BSPM04-151217-115000.wav","y","i_neg","HB.s.p.3",""
586.831143326,599.833550075,61.552,525.989,"AU-BSPM04-151217-115000.wav","AU-BSPM04-151217-115000.wav","y","i_neg","HB.s.p.3",""
4.65763141900015,18.7906822320001,41.035,477.494,"AU-BSPM04-151217-211000.wav","AU-BSPM04-151217-211000.wav","y","i_neg","HB.s.p.3",""
33.029699278,42.7155501020002,262.995,988.561,"AU-BSPM04-151217-211000.wav","AU-BSPM04-151217-211000.wav","y","i_neg","HB.s.p.4","#s"
73.1298754509999,84.0971228819999,335.738,973.639,"AU-BSPM04-151217-211000.wav","AU-BSPM04-151217-211000.wav","y","i_neg","HB.s.p.4","#s"
94.4165738360002,105.233068725,276.051,940.066,"AU-BSPM04-151217-211000.wav","AU-BSPM04-151217-211000.wav","y","i_neg","HB.s.p.4",""
115.616176279,122.249288128,341.333,906.492,"AU-BSPM04-151217-211000.wav","AU-BSPM04-151217-211000.wav","y","i_neg","HB.s.p.4",""
261.530440594,270.27408803,330.142,960.583,"AU-BSPM04-151217-211000.wav","AU-BSPM04-151217-211000.wav","y","i_neg","HB.s.p.4",""
275.618705098,285.56837287,264.86,951.257,"AU-BSPM04-151217-211000.wav","AU-BSPM04-151217-211000.wav","y","i_neg","HB.s.p.4",""
290.015572859,300.869755884,227.556,968.044,"AU-BSPM04-151217-211000.wav","AU-BSPM04-151217-211000.wav","y","i_neg","HB.s.p.4",""
305.128515196,314.588237207,130.565,893.435,"AU-BSPM04-151217-211000.wav","AU-BSPM04-151217-211000.wav","y","i_neg","HB.s.p.4",""
318.733932112,327.847362729,110.047,932.605,"AU-BSPM04-151217-211000.wav","AU-BSPM04-151217-211000.wav","y","i_neg","HB.s.p.4",""
329.76945764,343.751755911,121.239,645.362,"AU-BSPM04-151217-211000.wav","AU-BSPM04-151217-211000.wav","y","i_neg","HB.s.p.2",""
345.749227092,360.59835248,98.856,533.45,"AU-BSPM04-151217-211000.wav","AU-BSPM04-151217-211000.wav","y","i_neg","HB.s.p.2",""
362.44507112,378.61328125,67.148,576.35,"AU-BSPM04-151217-211000.wav","AU-BSPM04-151217-211000.wav","y","i_neg","HB.s.p.2",""
380.189084767,394.472888122,87.665,524.124,"AU-BSPM04-151217-211000.wav","AU-BSPM04-151217-211000.wav","y","i_neg","HB.s.p.2",""
396.545735575,409.095884697,95.126,535.315,"AU-BSPM04-151217-211000.wav","AU-BSPM04-151217-211000.wav","y","i_neg","HB.s.p.2",""
411.055667743,423.869633814,108.182,512.933,"AU-BSPM04-151217-211000.wav","AU-BSPM04-151217-211000.wav","y","i_neg","HB.s.p.2",""
433.209193244,440.294562718,121.239,421.537,"AU-BSPM04-151217-211000.wav","AU-BSPM04-151217-211000.wav","y","i_neg","HB.s.p.13",""
445.231708469,452.166325401,132.43,432.729,"AU-BSPM04-151217-211000.wav","AU-BSPM04-151217-211000.wav","y","i_neg","HB.s.p.13",""
457.932610133,465.093355879,104.452,419.672,"AU-BSPM04-151217-211000.wav","AU-BSPM04-151217-211000.wav","y","i_neg","HB.s.p.13",""
470.1058779,477.304311781,119.373,414.077,"AU-BSPM04-151217-211000.wav","AU-BSPM04-151217-211000.wav","y","i_neg","HB.s.p.13",""
482.3851119,489.432793239,115.643,397.29,"AU-BSPM04-151217-211000.wav","AU-BSPM04-151217-211000.wav","y","i_neg","HB.s.p.13",""
494.596067802,501.643749141,117.508,419.672,"AU-BSPM04-151217-211000.wav","AU-BSPM04-151217-211000.wav","y","i_neg","HB.s.p.13",""
506.543206756,513.892393179,124.969,415.942,"AU-BSPM04-151217-211000.wav","AU-BSPM04-151217-211000.wav","y","i_neg","HB.s.p.13",""
518.754162659,525.839532133,123.104,419.672,"AU-BSPM04-151217-211000.wav","AU-BSPM04-151217-211000.wav","y","i_neg","HB.s.p.13",""
530.776677884,537.560542274,117.508,419.672,"AU-BSPM04-151217-211000.wav","AU-BSPM04-151217-211000.wav","y","i_neg","HB.s.p.13",""
539.06096952,551.874935591,63.417,430.863,"AU-BSPM04-151217-211000.wav","AU-BSPM04-151217-211000.wav","y","i_neg","HB.s.p.3",""
553.570901689,566.648684708,54.091,466.302,"AU-BSPM04-151217-211000.wav","AU-BSPM04-151217-211000.wav","y","i_neg","HB.s.p.3",""
568.608467754,582.62845416,44.765,481.224,"AU-BSPM04-151217-211000.wav","AU-BSPM04-151217-211000.wav","y","i_neg","HB.s.p.3",""
584.362108394,597.018223748,33.574,427.133,"AU-BSPM04-151217-211000.wav","AU-BSPM04-151217-211000.wav","y","i_neg","HB.s.p.3",""
125.859762681,132.153681309,345.064,986.696,"AU-BSPM04-151217-212000.wav","AU-BSPM04-151217-212000.wav","y","i_neg","HB.s.p.4",""
136.827010112,146.173667716,229.421,954.987,"AU-BSPM04-151217-212000.wav","AU-BSPM04-151217-212000.wav","y","i_neg","HB.s.p.4",""
150.545491434,160.751877981,259.264,979.235,"AU-BSPM04-151217-212000.wav","AU-BSPM04-151217-212000.wav","y","i_neg","HB.s.p.4",""
165.236766106,175.33718642,166.004,949.392,"AU-BSPM04-151217-212000.wav","AU-BSPM04-151217-212000.wav","y","i_neg","HB.s.p.4",""
179.482881326,188.716474523,111.913,968.044,"AU-BSPM04-151217-212000.wav","AU-BSPM04-151217-212000.wav","y","i_neg","HB.s.p.4",""
190.902386383,205.110813467,115.643,621.115,"AU-BSPM04-151217-212000.wav","AU-BSPM04-151217-212000.wav","y","i_neg","HB.s.p.2",""
